captdate,year,month,day,nethours,min_nets,max_nets,relmyrts,relhumme,relgcks,relcats,rel_brcr,notes,date_str,day_hours,doy
16-May-71,1971,5,16,1,5,5,,,,,,hours value OK,5/16/1971,0.2,136
17-May-71,1971,5,17,70,8,8,,,,,,,5/17/1971,8.75,137
18-May-71,1971,5,18,56,8,8,,,,,,,5/18/1971,7,138
19-May-71,1971,5,19,63,2,8,,,,,,nets 2-8,5/19/1971,7.875,139
20-May-71,1971,5,20,120,8,8,,,,,,,5/20/1971,15,140
21-May-71,1971,5,21,120,8,8,,,,,,,5/21/1971,15,141
22-May-71,1971,5,22,120,8,8,,,,,,,5/22/1971,15,142
23-May-71,1971,5,23,56,8,8,,,,,,,5/23/1971,7,143
24-May-71,1971,5,24,116,8,8,,,,,,,5/24/1971,14.5,144
25-May-71,1971,5,25,36,8,8,,,,,,,5/25/1971,4.5,145
27-May-71,1971,5,27,104,8,8,,,,,,,5/27/1971,13,147
28-May-71,1971,5,28,40,8,8,,,,,,,5/28/1971,5,148
29-May-71,1971,5,29,80,8,8,,,,,,,5/29/1971,10,149
31-May-71,1971,5,31,30,8,8,,,,,,,5/31/1971,3.75,151
4-Aug-71,1971,8,4,15,5,5,,,,,,,8/4/1971,3,216
5-Aug-71,1971,8,5,40,5,5,,,,,,,8/5/1971,8,217
6-Aug-71,1971,8,6,15,5,5,,,,,,,8/6/1971,3,218
7-Aug-71,1971,8,7,25,5,5,,,,,,,8/7/1971,5,219
8-Aug-71,1971,8,8,20,5,5,,,,,,,8/8/1971,4,220
9-Aug-71,1971,8,9,10,5,5,,,,,,,8/9/1971,2,221
10-Aug-71,1971,8,10,24,5,5,,,,,,,8/10/1971,4.8,222
11-Aug-71,1971,8,11,55,5,5,,,,,,,8/11/1971,11,223
12-Aug-71,1971,8,12,55,5,5,,,,,,,8/12/1971,11,224
13-Aug-71,1971,8,13,70,5,5,,,,,,,8/13/1971,14,225
14-Aug-71,1971,8,14,70,5,5,,,,,,,8/14/1971,14,226
15-Aug-71,1971,8,15,28,5,5,,,,,,,8/15/1971,5.6,227
24-Aug-71,1971,8,24,18,5,5,,,,,,,8/24/1971,3.6,236
25-Aug-71,1971,8,25,15,5,5,,,,,,,8/25/1971,3,237
26-Aug-71,1971,8,26,16,5,5,,,,,,,8/26/1971,3.2,238
31-Aug-71,1971,8,31,35,5,5,,,,,,,8/31/1971,7,243
1-Sep-71,1971,9,1,24,8,8,,,,,,,9/1/1971,3,244
2-Sep-71,1971,9,2,28,8,8,,,,,,,9/2/1971,3.5,245
3-Sep-71,1971,9,3,40,8,8,,,,,,,9/3/1971,5,246
4-Sep-71,1971,9,4,26,8,8,,,,,,,9/4/1971,3.25,247
5-Sep-71,1971,9,5,26,8,8,,,,,,,9/5/1971,3.25,248
6-Sep-71,1971,9,6,26,8,8,,,,,,,9/6/1971,3.25,249
29-Sep-71,1971,9,29,16,8,8,,,,,,,9/29/1971,2,272
30-Sep-71,1971,9,30,36,8,8,,,,,,,9/30/1971,4.5,273
1-Oct-71,1971,10,1,64,8,8,,,,,,,10/1/1971,8,274
2-Oct-71,1971,10,2,46,9,9,,,,,,,10/2/1971,5.111111,275
3-Oct-71,1971,10,3,48,9,9,,,,,,,10/3/1971,5.333333,276
4-Oct-71,1971,10,4,48,9,9,,,,,,,10/4/1971,5.333333,277
5-Oct-71,1971,10,5,31,9,9,,,,,,,10/5/1971,3.444444,278
6-Oct-71,1971,10,6,25,9,9,38,,,,,,10/6/1971,2.777778,279
7-Oct-71,1971,10,7,24,9,9,40,,,,,,10/7/1971,2.666667,280
8-Oct-71,1971,10,8,24,8,8,24,,,,,,10/8/1971,3,281
9-Oct-71,1971,10,9,24,9,9,30,,,,,,10/9/1971,2.666667,282
11-Oct-71,1971,10,11,40,9,9,6,,,,,,10/11/1971,4.444445,284
12-Oct-71,1971,10,12,26,9,9,33,,,,,,10/12/1971,2.888889,285
13-Oct-71,1971,10,13,22,9,9,78,,,,,,10/13/1971,2.444444,286
14-Oct-71,1971,10,14,22,9,9,33,,,,,,10/14/1971,2.444444,287
15-Oct-71,1971,10,15,18,9,9,27,,,,,,10/15/1971,2,288
16-Oct-71,1971,10,16,30,9,9,74,,,,,,10/16/1971,3.333333,289
17-Oct-71,1971,10,17,60,8,8,24,,,,,,10/17/1971,7.5,290
18-Oct-71,1971,10,18,48,8,8,19,,,,,,10/18/1971,6,291
19-Oct-71,1971,10,19,40,8,8,108,,,,,,10/19/1971,5,292
20-Oct-71,1971,10,20,16,8,8,27,,,,,,10/20/1971,2,293
21-Oct-71,1971,10,21,40,8,8,,,,,,,10/21/1971,5,294
22-Oct-71,1971,10,22,16,8,8,,,,,,,10/22/1971,2,295
12-Nov-71,1971,11,12,4,4,4,12,,,,,,11/12/1971,1,316
13-Nov-71,1971,11,13,29,7,7,,,,,,,11/13/1971,4.142857,317
14-Nov-71,1971,11,14,32,7,7,16,,,,,,11/14/1971,4.571429,318
15-Nov-71,1971,11,15,28,7,7,13,,,,,,11/15/1971,4,319
1-May-72,1972,5,1,16,5,5,,,,,,,5/1/1972,3.2,122
2-May-72,1972,5,2,56,8,8,45,,,,,,5/2/1972,7,123
3-May-72,1972,5,3,46,8,8,8,,,,,,5/3/1972,5.75,124
4-May-72,1972,5,4,28,8,8,26,,,,,,5/4/1972,3.5,125
5-May-72,1972,5,5,40,8,8,44,,,,,,5/5/1972,5,126
6-May-72,1972,5,6,60,8,8,8,,,,,,5/6/1972,7.5,127
7-May-72,1972,5,7,72,8,8,,,,,,,5/7/1972,9,128
8-May-72,1972,5,8,60,8,8,,,,,,,5/8/1972,7.5,129
10-May-72,1972,5,10,68,8,8,,,,,,,5/10/1972,8.5,131
11-May-72,1972,5,11,104,8,8,,,,,,,5/11/1972,13,132
12-May-72,1972,5,12,64,8,8,,,,,,,5/12/1972,8,133
13-May-72,1972,5,13,108,8,8,,,,,,,5/13/1972,13.5,134
14-May-72,1972,5,14,80,8,8,,,,,,,5/14/1972,10,135
15-May-72,1972,5,15,15,8,8,,,,,,,5/15/1972,1.875,136
22-May-72,1972,5,22,40,8,8,,,,,,,5/22/1972,5,143
23-May-72,1972,5,23,52,8,8,,,,,,,5/23/1972,6.5,144
24-May-72,1972,5,24,48,8,8,,,,,,,5/24/1972,6,145
25-May-72,1972,5,25,50,8,8,,,,,,,5/25/1972,6.25,146
26-May-72,1972,5,26,51,8,8,,,,,,,5/26/1972,6.375,147
27-May-72,1972,5,27,72,8,8,,,,,,,5/27/1972,9,148
28-May-72,1972,5,28,68,8,8,,,,,,,5/28/1972,8.5,149
29-May-72,1972,5,29,112,8,8,,,,,,,5/29/1972,14,150
30-May-72,1972,5,30,40,8,8,,,,,,,5/30/1972,5,151
31-May-72,1972,5,31,55,5,8,,,,,,nets 5-8,5/31/1972,6.875,152
14-Aug-72,1972,8,14,16,4,4,,,,,,,8/14/1972,4,227
16-Aug-72,1972,8,16,16,4,4,,,,,,,8/16/1972,4,229
18-Aug-72,1972,8,18,4,4,4,,,,,,,8/18/1972,1,231
19-Aug-72,1972,8,19,6,4,4,,,,,,,8/19/1972,1.5,232
21-Sep-72,1972,9,21,5,5,8,,,,,,nets 5-8,9/21/1972,0.625,265
22-Sep-72,1972,9,22,51,8,8,,,,,,,9/22/1972,6.375,266
23-Sep-72,1972,9,23,66,8,10,,,,,,nets 8-10,9/23/1972,6.6,267
24-Sep-72,1972,9,24,82,8,10,,,,,,nets 8-10,9/24/1972,8.2,268
25-Sep-72,1972,9,25,48,8,10,,,,,,nets 8-10,9/25/1972,4.8,269
26-Sep-72,1972,9,26,58,8,10,,,,,,nets 8-10,9/26/1972,5.8,270
27-Sep-72,1972,9,27,68,8,8,,,,,,,9/27/1972,8.5,271
28-Sep-72,1972,9,28,28,8,8,,,,,,,9/28/1972,3.5,272
29-Sep-72,1972,9,29,30,8,8,,,,,,,9/29/1972,3.75,273
30-Sep-72,1972,9,30,64,8,8,,,,,,,9/30/1972,8,274
1-Oct-72,1972,10,1,104,8,10,,,,,,nets 8-10,10/1/1972,10.4,275
2-Oct-72,1972,10,2,108,8,10,,,,,,nets 8-10,10/2/1972,10.8,276
3-Oct-72,1972,10,3,56,8,10,,,,,,nets 8-10,10/3/1972,5.6,277
4-Oct-72,1972,10,4,56,8,10,,,,,,nets 8-10,10/4/1972,5.6,278
5-Oct-72,1972,10,5,96,8,8,,,,,,,10/5/1972,12,279
6-Oct-72,1972,10,6,32,8,8,,,,,,,10/6/1972,4,280
7-Oct-72,1972,10,7,16,8,8,,,,,,,10/7/1972,2,281
8-Oct-72,1972,10,8,64,8,8,,,,,,,10/8/1972,8,282
9-Oct-72,1972,10,9,52,8,8,,,,,,,10/9/1972,6.5,283
10-Oct-72,1972,10,10,44,8,8,85,,,,,,10/10/1972,5.5,284
11-Oct-72,1972,10,11,24,8,8,15,,,,,,10/11/1972,3,285
12-Oct-72,1972,10,12,24,8,8,,,,,,,10/12/1972,3,286
13-Oct-72,1972,10,13,36,8,8,6,,,,,,10/13/1972,4.5,287
14-Oct-72,1972,10,14,32,8,8,13,,,,,,10/14/1972,4,288
15-Oct-72,1972,10,15,24,8,8,51,,,,,,10/15/1972,3,289
16-Oct-72,1972,10,16,28,8,8,56,,,,,,10/16/1972,3.5,290
17-Oct-72,1972,10,17,32,8,8,19,,,,,,10/17/1972,4,291
18-Oct-72,1972,10,18,40,8,8,89,,,,,,10/18/1972,5,292
20-Oct-72,1972,10,20,8,8,8,34,,,,,,10/20/1972,1,294
21-Oct-72,1972,10,21,26,8,8,29,,,,,,10/21/1972,3.25,295
22-Oct-72,1972,10,22,24,8,8,20,,,,,,10/22/1972,3,296
16-Nov-72,1972,11,16,20,8,8,13,,,,,,11/16/1972,2.5,321
17-Nov-72,1972,11,17,42,8,8,146,,,,,,11/17/1972,5.25,322
18-Nov-72,1972,11,18,36,8,8,48,,,,,,11/18/1972,4.5,323
19-Nov-72,1972,11,19,46,8,8,124,,,,,,11/19/1972,5.75,324
16-Apr-73,1973,4,16,7.5,5,5,,,,,,,4/16/1973,1.5,106
17-Apr-73,1973,4,17,36,5,5,,,,,,,4/17/1973,7.2,107
18-Apr-73,1973,4,18,53,5,5,,,,,,,4/18/1973,10.6,108
19-Apr-73,1973,4,19,92,5,8,,,,,,nets 5-8,4/19/1973,11.5,109
20-Apr-73,1973,4,20,104,8,8,,,,,,,4/20/1973,13,110
21-Apr-73,1973,4,21,104,8,8,,,,,,,4/21/1973,13,111
22-Apr-73,1973,4,22,32,8,8,,,,,,,4/22/1973,4,112
15-May-73,1973,5,15,20,8,8,,,,,,,5/15/1973,2.5,135
16-May-73,1973,5,16,104,8,8,,,,,,,5/16/1973,13,136
17-May-73,1973,5,17,40,8,8,,,,,,,5/17/1973,5,137
19-May-73,1973,5,19,73,8,8,,,,,,,5/19/1973,9.125,139
20-May-73,1973,5,20,50,8,8,,,,,,,5/20/1973,6.25,140
21-May-73,1973,5,21,72,8,8,,,,,,,5/21/1973,9,141
22-May-73,1973,5,22,104,8,8,,,,,,,5/22/1973,13,142
23-May-73,1973,5,23,80,8,8,,,,,,,5/23/1973,10,143
24-May-73,1973,5,24,68,8,8,,,,,,,5/24/1973,8.5,144
25-May-73,1973,5,25,48,8,8,,,,,,,5/25/1973,6,145
26-May-73,1973,5,26,88,8,8,,,,,,,5/26/1973,11,146
27-May-73,1973,5,27,104,8,8,,,,,,,5/27/1973,13,147
28-May-73,1973,5,28,22,8,8,,,,,,,5/28/1973,2.75,148
29-May-73,1973,5,29,88,8,8,,,,,,,5/29/1973,11,149
30-May-73,1973,5,30,36,8,8,,,,,,,5/30/1973,4.5,150
14-Aug-73,1973,8,14,16,2,2,,,,,,,8/14/1973,8,226
16-Aug-73,1973,8,16,37,2,4,,,,,,nets 2-4,8/16/1973,9.25,228
17-Aug-73,1973,8,17,52,3,4,,,,,,nets 3-4,8/17/1973,13,229
18-Aug-73,1973,8,18,7,3,3,,,,,,,8/18/1973,2.333333,230
20-Sep-73,1973,9,20,29,5,8,,,,,,nets 5-8,9/20/1973,3.625,263
21-Sep-73,1973,9,21,28,8,8,,,,,,,9/21/1973,3.5,264
22-Sep-73,1973,9,22,28,8,8,,,,,,,9/22/1973,3.5,265
23-Sep-73,1973,9,23,25,5,5,,,,,,,9/23/1973,5,266
24-Sep-73,1973,9,24,26,8,8,,,,,,,9/24/1973,3.25,267
25-Sep-73,1973,9,25,21,8,8,,,,,,,9/25/1973,2.625,268
26-Sep-73,1973,9,26,28,8,8,,,,,,,9/26/1973,3.5,269
27-Sep-73,1973,9,27,32,8,8,,,,,,,9/27/1973,4,270
28-Sep-73,1973,9,28,32,8,8,,,,,,,9/28/1973,4,271
29-Sep-73,1973,9,29,48,8,8,,,,,,,9/29/1973,6,272
30-Sep-73,1973,9,30,58,8,8,,,,,,,9/30/1973,7.25,273
1-Oct-73,1973,10,1,32,8,8,,,,,,,10/1/1973,4,274
2-Oct-73,1973,10,2,37,8,8,,,,,,,10/2/1973,4.625,275
3-Oct-73,1973,10,3,66,8,8,,,,,,,10/3/1973,8.25,276
4-Oct-73,1973,10,4,32.5,6,8,,,,,,nets 6-8,10/4/1973,4.0625,277
5-Oct-73,1973,10,5,82.5,5,8,,,,,,nets 5-8,10/5/1973,10.3125,278
6-Oct-73,1973,10,6,96,8,8,,,,,,,10/6/1973,12,279
7-Oct-73,1973,10,7,96,8,8,,,,,,,10/7/1973,12,280
8-Oct-73,1973,10,8,36,8,8,,,,,,,10/8/1973,4.5,281
9-Oct-73,1973,10,9,56,8,8,,,,,,,10/9/1973,7,282
10-Oct-73,1973,10,10,26,8,8,2,,,,,,10/10/1973,3.25,283
11-Oct-73,1973,10,11,64,8,8,,,,,,,10/11/1973,8,284
12-Oct-73,1973,10,12,96,5,8,,,,,,,10/12/1973,12,285
13-Oct-73,1973,10,13,27,8,8,,,,,,nets 5-8,10/13/1973,3.375,286
15-Oct-73,1973,10,15,96,8,8,,,,,,,10/15/1973,12,288
16-Oct-73,1973,10,16,45,5,8,4,,,,,nets 5-8,10/16/1973,5.625,289
17-Oct-73,1973,10,17,96,8,8,65,,,,,,10/17/1973,12,290
18-Oct-73,1973,10,18,40,8,8,75,,,,,,10/18/1973,5,291
19-Oct-73,1973,10,19,34,5,8,33,,,,,nets 5-8,10/19/1973,4.25,292
18-Nov-73,1973,11,18,20,5,5,,,,,,,11/18/1973,4,322
19-Nov-73,1973,11,19,20,5,5,,,,,,,11/19/1973,4,323
23-Apr-74,1974,4,23,20,5,5,,,,,,,4/23/1974,4,113
24-Apr-74,1974,4,24,50,5,5,,,,,,,4/24/1974,10,114
25-Apr-74,1974,4,25,40,5,5,,,,,,,4/25/1974,8,115
26-Apr-74,1974,4,26,86,8,8,,,,,,nets 5-8,4/26/1974,10.75,116
27-Apr-74,1974,4,27,40,8,8,,,,,,,4/27/1974,5,117
9-May-74,1974,5,9,104,8,8,,,,,,,5/9/1974,13,129
13-May-74,1974,5,13,72,8,8,,,,,,,5/13/1974,9,133
14-May-74,1974,5,14,112,8,8,,,,,,,5/14/1974,14,134
15-May-74,1974,5,15,25,5,5,,,,,,,5/15/1974,5,135
16-May-74,1974,5,16,104,8,8,,,,,,,5/16/1974,13,136
17-May-74,1974,5,17,64,8,8,,,,,,,5/17/1974,8,137
19-May-74,1974,5,19,112,8,8,,,,,,,5/19/1974,14,139
20-May-74,1974,5,20,24,8,8,,,,,,,5/20/1974,3,140
21-May-74,1974,5,21,112,8,8,,,,,,,5/21/1974,14,141
22-May-74,1974,5,22,112,8,8,,,,,,,5/22/1974,14,142
23-May-74,1974,5,23,40,8,8,,,,,,,5/23/1974,5,143
24-May-74,1974,5,24,96,8,8,,,,,,,5/24/1974,12,144
25-May-74,1974,5,25,112,8,8,,,,,,,5/25/1974,14,145
26-May-74,1974,5,26,50,8,8,,,,,,,5/26/1974,6.25,146
27-May-74,1974,5,27,22,8,8,,,,,,,5/27/1974,2.75,147
28-May-74,1974,5,28,30,8,8,,,,,,,5/28/1974,3.75,148
12-Sep-74,1974,9,12,10,5,5,,,,,,,9/12/1974,2,255
13-Sep-74,1974,9,13,26,5,8,,2,,,,nets 8-5,9/13/1974,3.25,256
14-Sep-74,1974,9,14,16,8,8,,,,,,,9/14/1974,2,257
15-Sep-74,1974,9,15,32,8,8,,,,,,,9/15/1974,4,258
16-Sep-74,1974,9,16,42,8,10,,1,,,,nets 8-10,9/16/1974,4.2,259
17-Sep-74,1974,9,17,9,8,8,,,,,,,9/17/1974,1.125,260
18-Sep-74,1974,9,18,12,8,8,,,,,,,9/18/1974,1.5,261
19-Sep-74,1974,9,19,32,8,8,,,,,,,9/19/1974,4,262
20-Sep-74,1974,9,20,28,8,8,,,,,,,9/20/1974,3.5,263
21-Sep-74,1974,9,21,84,8,8,,2,,,,,9/21/1974,10.5,264
22-Sep-74,1974,9,22,92,8,8,,,,,,,9/22/1974,11.5,265
23-Sep-74,1974,9,23,96,8,8,,,,,,,9/23/1974,12,266
24-Sep-74,1974,9,24,96,8,8,,,,,,,9/24/1974,12,267
25-Sep-74,1974,9,25,96,8,8,,,,,,,9/25/1974,12,268
26-Sep-74,1974,9,26,36,8,8,,,,,,,9/26/1974,4.5,269
27-Sep-74,1974,9,27,32,8,8,,,,,,,9/27/1974,4,270
28-Sep-74,1974,9,28,72,8,8,,,,,,,9/28/1974,9,271
29-Sep-74,1974,9,29,28,8,8,,,,,,,9/29/1974,3.5,272
30-Sep-74,1974,9,30,32,5,8,,,,,,nets 5-8,9/30/1974,4,273
1-Oct-74,1974,10,1,64,8,8,21,,,,,,10/1/1974,8,274
2-Oct-74,1974,10,2,52,8,8,,,,,,,10/2/1974,6.5,275
3-Oct-74,1974,10,3,57,8,8,,,,,,,10/3/1974,7.125,276
4-Oct-74,1974,10,4,44,8,8,,,,,,,10/4/1974,5.5,277
5-Oct-74,1974,10,5,48,8,8,,,,,,,10/5/1974,6,278
6-Oct-74,1974,10,6,64,8,8,,,,,,,10/6/1974,8,279
7-Oct-74,1974,10,7,52,8,8,,,,,,,10/7/1974,6.5,280
8-Oct-74,1974,10,8,36,8,8,108,1,,,,,10/8/1974,4.5,281
9-Oct-74,1974,10,9,34,8,8,108,,,,,,10/9/1974,4.25,282
10-Oct-74,1974,10,10,32,8,8,70,,,,,,10/10/1974,4,283
11-Oct-74,1974,10,11,32,8,8,129,,,,,,10/11/1974,4,284
12-Oct-74,1974,10,12,80,8,8,83,,,,,,10/12/1974,10,285
13-Oct-74,1974,10,13,76,8,8,20,,,,,,10/13/1974,9.5,286
14-Oct-74,1974,10,14,56,8,8,26,,,,,,10/14/1974,7,287
15-Oct-74,1974,10,15,21,5,8,,,,,,nets 5-8,10/15/1974,2.625,288
17-Oct-74,1974,10,17,39,6,8,71,,,,,nets 6-8,10/17/1974,4.875,290
18-Oct-74,1974,10,18,40,8,8,19,,,,,,10/18/1974,5,291
19-Oct-74,1974,10,19,36,8,8,20,,,,,,10/19/1974,4.5,292
20-Oct-74,1974,10,20,32,8,8,21,,,,,,10/20/1974,4,293
21-Oct-74,1974,10,21,3,8,8,12,,,,,,10/21/1974,0.375,294
3-Nov-74,1974,11,3,8,8,8,6,,,,,,11/3/1974,1,307
6-Nov-74,1974,11,6,40,8,8,58,,,,,,11/6/1974,5,310
7-Nov-74,1974,11,7,18,9,9,12,,,,,,11/7/1974,2,311
8-Nov-74,1974,11,8,8,8,8,,,,,,,11/8/1974,1,312
18-Nov-74,1974,11,18,11,5,5,,,,,,,11/18/1974,2.2,322
19-Nov-74,1974,11,19,80,8,8,15,,,,,,11/19/1974,10,323
20-Nov-74,1974,11,20,6,8,8,,,,,,,11/20/1974,0.75,324
23-Nov-74,1974,11,23,16,8,8,25,,,,,,11/23/1974,2,327
24-Nov-74,1974,11,24,10,15,15,,,,,,,11/24/1974,0.6666667,328
25-Nov-74,1974,11,25,32,8,8,,,,,,,11/25/1974,4,329
29-Apr-75,1975,4,29,30,5,5,,,,,,,4/29/1975,6,119
30-Apr-75,1975,4,30,10,5,5,,,,,,,4/30/1975,2,120
1-May-75,1975,5,1,78,5,8,,,,,,nets 5-8,5/1/1975,9.75,121
3-May-75,1975,5,3,76,8,8,,,,,,,5/3/1975,9.5,123
4-May-75,1975,5,4,76,8,8,,,,,,,5/4/1975,9.5,124
6-May-75,1975,5,6,84,8,8,,,,,,,5/6/1975,10.5,126
7-May-75,1975,5,7,32,8,8,,,,,,,5/7/1975,4,127
15-May-75,1975,5,15,112,8,8,,,,,,,5/15/1975,14,135
16-May-75,1975,5,16,42,8,8,,,,,,,5/16/1975,5.25,136
17-May-75,1975,5,17,104,8,8,,,,,,,5/17/1975,13,137
18-May-75,1975,5,18,104,8,8,,,,,,,5/18/1975,13,138
19-May-75,1975,5,19,104,8,8,,,,,,,5/19/1975,13,139
20-May-75,1975,5,20,98,7,8,,,,,,nets 7-8,5/20/1975,12.25,140
21-May-75,1975,5,21,64,8,8,,,,,,,5/21/1975,8,141
22-May-75,1975,5,22,104,8,8,,,,,,,5/22/1975,13,142
23-May-75,1975,5,23,104,8,8,,,,,,,5/23/1975,13,143
24-May-75,1975,5,24,96,8,8,,,,,,,5/24/1975,12,144
25-May-75,1975,5,25,104,8,8,,,,,,,5/25/1975,13,145
26-May-75,1975,5,26,104,8,8,,,,,,,5/26/1975,13,146
27-May-75,1975,5,27,104,8,8,,,,,,,5/27/1975,13,147
28-May-75,1975,5,28,104,8,8,,,,,,,5/28/1975,13,148
29-May-75,1975,5,29,32,8,8,,,,,,,5/29/1975,4,149
13-Aug-75,1975,8,13,13,5,5,,,,,,,8/13/1975,2.6,225
14-Aug-75,1975,8,14,50,5,5,,,,,,,8/14/1975,10,226
15-Aug-75,1975,8,15,23,5,5,,,,,,,8/15/1975,4.6,227
29-Aug-75,1975,8,29,10,5,5,,,,,,,8/29/1975,2,241
30-Aug-75,1975,8,30,39,5,8,,,,,,nets 5-9,8/30/1975,4.875,242
31-Aug-75,1975,8,31,32,8,8,,,,,,,8/31/1975,4,243
1-Sep-75,1975,9,1,96,8,8,,,,,,,9/1/1975,12,244
2-Sep-75,1975,9,2,24,8,8,,1,,,,,9/2/1975,3,245
3-Sep-75,1975,9,3,96,8,8,,,,,,,9/3/1975,12,246
4-Sep-75,1975,9,4,56,8,8,,,,,,,9/4/1975,7,247
5-Sep-75,1975,9,5,64,8,8,,,,,,,9/5/1975,8,248
6-Sep-75,1975,9,6,39,8,10,,,,,,nets 8-10,9/6/1975,3.9,249
7-Sep-75,1975,9,7,120,8,10,,1,,,,nets 8-10,9/7/1975,12,250
8-Sep-75,1975,9,8,104,8,8,,,,,,,9/8/1975,13,251
9-Sep-75,1975,9,9,40,8,8,,,,,,,9/9/1975,5,252
11-Sep-75,1975,9,11,32,8,8,,1,,,,,9/11/1975,4,254
12-Sep-75,1975,9,12,24,8,8,,,,,,,9/12/1975,3,255
13-Sep-75,1975,9,13,10,8,8,,,,,,,9/13/1975,1.25,256
14-Sep-75,1975,9,14,88,3,8,,1,,,,nets 3-8,9/14/1975,11,257
15-Sep-75,1975,9,15,104,8,8,,,,,,,9/15/1975,13,258
16-Sep-75,1975,9,16,84,8,8,,,,,,,9/16/1975,10.5,259
17-Sep-75,1975,9,17,104,8,8,,,,,,,9/17/1975,13,260
18-Sep-75,1975,9,18,100,8,8,,,,,,,9/18/1975,12.5,261
19-Sep-75,1975,9,19,17,5,5,,,,,,,9/19/1975,3.4,262
20-Sep-75,1975,9,20,68,5,8,,,,,,nets 5-8,9/20/1975,8.5,263
21-Sep-75,1975,9,21,100,8,8,,1,,,,,9/21/1975,12.5,264
22-Sep-75,1975,9,22,100,8,8,,,,,,,9/22/1975,12.5,265
26-Sep-75,1975,9,26,28,8,8,,,,,,,9/26/1975,3.5,269
27-Sep-75,1975,9,27,32,8,8,,,,,,,9/27/1975,4,270
28-Sep-75,1975,9,28,100,8,8,,,,,,,9/28/1975,12.5,271
29-Sep-75,1975,9,29,100,8,9,,,,,,nets 8-9,9/29/1975,11.11111,272
30-Sep-75,1975,9,30,37,8,9,,,,,,nets 8-9,9/30/1975,4.111111,273
1-Oct-75,1975,10,1,49,8,8,,,,,,,10/1/1975,6.125,274
2-Oct-75,1975,10,2,80.5,8,9,,,,,,nets 8-9,10/2/1975,8.944445,275
3-Oct-75,1975,10,3,120,9,10,,,,,,nets 9-10,10/3/1975,12,276
4-Oct-75,1975,10,4,125,10,10,,,,,,,10/4/1975,12.5,277
5-Oct-75,1975,10,5,120,10,10,38,,,,,,10/5/1975,12,278
6-Oct-75,1975,10,6,120,10,10,12,,,,,,10/6/1975,12,279
7-Oct-75,1975,10,7,90,10,10,29,,,,,,10/7/1975,9,280
8-Oct-75,1975,10,8,55,2,10,1,,,,,nets 2-10,10/8/1975,5.5,281
9-Oct-75,1975,10,9,50,3,10,7,,,,,nets 3-10,10/9/1975,5,282
10-Oct-75,1975,10,10,120,10,10,75,,,,,,10/10/1975,12,283
11-Oct-75,1975,10,11,65,10,10,14,,,,,,10/11/1975,6.5,284
12-Oct-75,1975,10,12,90,10,10,10,,,,,,10/12/1975,9,285
13-Oct-75,1975,10,13,115,10,10,,,,,,,10/13/1975,11.5,286
14-Oct-75,1975,10,14,56,2,10,24,,,,,nets 2-10,10/14/1975,5.6,287
15-Oct-75,1975,10,15,46,2,10,20,,,,,nets 2-10,10/15/1975,4.6,288
16-Oct-75,1975,10,16,40,10,10,129,,,,,,10/16/1975,4,289
17-Oct-75,1975,10,17,115,10,10,397,,,,,,10/17/1975,11.5,290
18-Oct-75,1975,10,18,28,7,7,,,,,,,10/18/1975,4,291
19-Oct-75,1975,10,19,30,5,5,,,,,,,10/19/1975,6,292
20-Oct-75,1975,10,20,35,7,7,15,,,,,,10/20/1975,5,293
21-Oct-75,1975,10,21,42,2,10,20,,,,,nets 2-10,10/21/1975,4.2,294
24-Oct-75,1975,10,24,15,10,10,73,,,,,,10/24/1975,1.5,297
25-Oct-75,1975,10,25,20,7,10,,,,,,nets 7-10,10/25/1975,2,298
26-Oct-75,1975,10,26,110,10,10,64,,,,,,10/26/1975,11,299
27-Oct-75,1975,10,27,110,10,10,14,,,,,,10/27/1975,11,300
28-Oct-75,1975,10,28,25,10,10,,,,,,,10/28/1975,2.5,301
31-Oct-75,1975,10,31,110,10,10,29,,,,,,10/31/1975,11,304
1-Nov-75,1975,11,1,110,10,10,,,,,,,11/1/1975,11,305
2-Nov-75,1975,11,2,110,10,10,9,,,,,,11/2/1975,11,306
3-Nov-75,1975,11,3,108,10,10,,,,,,,11/3/1975,10.8,307
4-Nov-75,1975,11,4,40,10,10,,,,,,,11/4/1975,4,308
5-Nov-75,1975,11,5,108,10,10,8,,,,,,11/5/1975,10.8,309
6-Nov-75,1975,11,6,105,10,10,62,,,,,,11/6/1975,10.5,310
7-Nov-75,1975,11,7,105,10,10,3,,,,,,11/7/1975,10.5,311
8-Nov-75,1975,11,8,20,10,10,,,,,,,11/8/1975,2,312
9-Nov-75,1975,11,9,105,10,10,41,,,,,,11/9/1975,10.5,313
10-Nov-75,1975,11,10,20,10,10,,,,,,,11/10/1975,2,314
11-Nov-75,1975,11,11,20,10,10,,,,,,,11/11/1975,2,315
14-Nov-75,1975,11,14,18,7,7,,,,,,,11/14/1975,2.571429,318
15-Nov-75,1975,11,15,105,10,10,11,,,,,,11/15/1975,10.5,319
16-Nov-75,1975,11,16,105,10,10,,,,,,,11/16/1975,10.5,320
17-Nov-75,1975,11,17,105,10,10,40,,,,,,11/17/1975,10.5,321
18-Nov-75,1975,11,18,105,10,10,11,,,,,,11/18/1975,10.5,322
19-Nov-75,1975,11,19,105,10,10,62,,,,,,11/19/1975,10.5,323
20-Nov-75,1975,11,20,32,10,10,3,,,,,,11/20/1975,3.2,324
